address,zipcode,county,price,housing_type,beds,baths,sqfts,lotsize,garage,yearbuilt
"15012 Endicott St, San Leandro, CA 94579",94579,Alameda County,"$550,000 ",Single Family Residence,2,1,821,"5,244",1,1949
"6588 Montcalm Ave, Newark, CA 94560",94560,Alameda County,"$790,000 ",Single Family Residence,3,2,"1,100","6,048",2,1960
"711 Johnson St, Albany, CA 94706",94706,Alameda County,"$777,777 ",Single Family Residence,2,1,"1,112","3,800",1,1940
"191 Castro Ln, Fremont, CA 94539",94539,Alameda County,"$1,988,000 ",Single Family Residence,4,4,"2,628","6,510",2,1998
"7 Panoramic Way, Berkeley, CA 94704",94704,Alameda County,"$749,000 ",Condominium,2,1,"1,115","7,893",0,1910
"4866 Treewood Court, Pleasanton, CA 94588",94588,Alameda County,"$1,034,000 ",Single Family Residence,3,2/1,"1,721","8,850",2,1966
"3235 Magnolia St, Oakland, CA 94608",94608,Alameda County,"$695,000 ",Townhouse,2,2,"1,350",0,1,2002
"6326 Roanoke Rd, Oakland, CA 94618",94618,Alameda County,"$1,195,000 ",Single Family Residence,3,1,"1,371","3,570",2,1929
"3655 Birchwood Ter, Fremont, CA 94536",94536,Alameda County,"$460,000 ",Condominium,2,1,936,137,1,1984
"19527 Center St, Castro Valley, CA 94546",94546,Alameda County,"$450,000 ",Land,,,,,,
"0 Monan Street, Oakland, CA 94605",94605,Alameda County,"$279,000 ",Land,,,,,,
"85 Vernon St, Oakland, CA 94610",94610,Alameda County,"$429,000 ",Condominium,1,1,737,0,1,1971
"3335 Foxtail Ter, Fremont, CA 94536",94536,Alameda County,"$298,888 ",Condominium,0,1,421,0,0,1986
"3440 Gravina Pl, Pleasanton, CA 94566",94566,Alameda County,"$1,650,000 ",Single Family Residence,4,3,"2,627","8,551",3,1998
"2959 Victoria Meadow Ct, Pleasanton, CA 94566",94566,Alameda County,"$1,800,000 ",Single Family Residence,5,3/1,"3,563",0.3,3,1990
"114 Agnes St, Oakland, CA 94618",94618,Alameda County,"$1,567,890 ",Single Family Residence,4,3/1,"2,671","3,830",2,1993
"9039 Thermal St, Oakland, CA 94605",94605,Alameda County,"$599,000 ",Single Family Residence,3,2,"1,732","6,250",1,1941
"635 Zermatt St, Livermore, CA 94551",94551,Alameda County,"$1,095,000 ",Single Family Residence,5,3,"2,713",0.27,3,1992
"3881 Foothill Rd, Pleasanton, CA 94588",94588,Alameda County,"$2,095,000 ",Single Family Residence,4,3,"3,946",0.53,3,1990
"9914 Hesket Road, Oakland, CA 94603",94603,Alameda County,"$479,999 ",Single Family Residence,3,2,916,"4,785",1,1944
"928 Hohener Ave, Hayward, CA 94541",94541,Alameda County,"$639,900 ",Single Family Residence,3,2,"1,502","7,644",2,1952
"2601 9th Ave, Oakland, CA 94606",94606,Alameda County,"$749,000 ",Single Family Residence,4,3,"2,631","4,000",1,1927
"7890 Michigan, Oakland, CA 94605-3039",-3039,Alameda County,"$550,000 ",Single Family Residence,2,1,978,"8,000",1,1947
"4186 Mystic View Ct, Hayward, CA 94542",94542,Alameda County,"$1,199,000 ",Single Family Residence,5,3,"3,133",0.31,2,2000
"17285 Via Del Rey, San Lorenzo, CA 94580",94580,Alameda County,"$629,000 ",Single Family Residence,3,1,"1,031","5,940",1,1951
"201 Duncan Way, Oakland, CA 94611",94611,Alameda County,"$1,095,000 ",Single Family Residence,4,3/1,"2,482",0.28,2,1941
"1388 Elm St, Livermore, CA 94551",94551,Alameda County,"$625,000 ",Single Family Residence,3,1,960,"4,999",1,1952
"34356 Auckland Court, Fremont, CA 94555",94555,Alameda County,"$1,026,000 ",Single Family Residence,3,2,"1,625","5,800",2,1968
"36401 Sereno Cmn, Fremont, CA 94536",94536,Alameda County,"$749,950 ",Townhouse,3,2,"1,240","3,002",2,1973
"4314 Clarinbridge Cir, Dublin, CA 94568",94568,Alameda County,"$679,000 ",Condominium,2,2,"1,347",0,1,2003
"233 Saint James Dr, Piedmont, CA 94611",94611,Alameda County,"$1,695,000 ",Single Family Residence,4,3,"2,272","6,780",2,1955
"3111 Eton Ave, Berkeley, CA 94705",94705,Alameda County,"$699,000 ",Condominium,1,1,820,"6,120",1,1920
"1933 106th Ave, Oakland, CA 94603",94603,Alameda County,"$649,800 ",Single Family Residence,5,2/2,"2,250","3,510",2,1938
"31157 Tepic Pl, Hayward, CA 94544",94544,Alameda County,"$548,888 ",Townhouse,3,2/1,"1,435",0,2,1981
"7875 Garfield Ave, Oakland, CA 94605",94605,Alameda County,"$575,000 ",Single Family Residence,4,2/1,"1,774","2,500",1,1920
"2011 150th Ave, San Leandro, CA 94578",94578,Alameda County,"$450,000 ",Single Family Residence,3,1,764,"3,510",0,1953
"19527 Center Street, Castro Valley, CA 94546",94546,Alameda County,"$450,000 ",Single Family Residence,2,1,"1,259",0.61,2,1925
"1321 99th Ave, Oakland, CA 94603",94603,Alameda County,"$500,000 ",Single Family Residence,2,1,"1,496","3,760",1,1938
"590 Sandalwood Drive, Livermore, CA 94551",94551,Alameda County,"$808,000 ",Condominium,3,2/1,"1,767",0,2,2018
"400 Persimmon Common, Livermore, CA 94551",94551,Alameda County,"$773,367 ",Condominium,2,2/1,"1,426",0,2,2016
"22933 Kingsford Way, Hayward, CA 94541",94541,Alameda County,"$559,950 ",Townhouse,3,3,"1,333",951,2,2004
"30787 Canterbury Ct, Union City, CA 94587",94587,Alameda County,"$960,000 ",Single Family Residence,4,2/1,"2,450","5,590",2,1999
"5820 Noba Road, Dublin, CA 94568",94568,Alameda County,"$1,049,880 ",Single Family Residence,4,4,"2,424","2,169",2,2018
"1951 Neptune Rd, Livermore, CA 94550",94550,Alameda County,"$949,950 ",Single Family Residence,3,2,"1,674","10,000",2,1971
"5088 Monaco Dr, Pleasanton, CA 94566",94566,Alameda County,"$1,499,000 ",Single Family Residence,4,3,"2,985",0.25,2,1987
"20535 Anita Ave, Castro Valley, CA 94546",94546,Alameda County,"$1,100,000 ",Commercial Sale,,,"3,496",0.29,,1940
"3107 Filbert, Oakland, CA 94608",94608,Alameda County,"$599,500 ",Duplex,,,"1,871","3,120",–,1895
"2252 Courtland Ave, Oakland, CA 94601",94601,Alameda County,"$599,000 ",Duplex,,,"1,972","3,060",–,1967
"639 Sonoma Ave, Livermore, CA 94550",94550,Alameda County,"$695,000 ",Single Family Residence,3,1/1,"1,120","6,451",2,1962
"3234 Mountain Dr, Fremont, CA 94555",94555,Alameda County,"$1,598,000 ",Single Family Residence,4,3,"2,677","6,160",2,1988
"38785 Le Count Way, Fremont, CA 94536",94536,Alameda County,"$985,000 ",Single Family Residence,3,2,"1,180","6,845",2,1960
"31157 Tepic Pl 18, Hayward, CA 94544",94544,Alameda County,"$548,888 ",Townhouse,3,2/1,"1,435","1,435",2,1981
"34442 Bentley Pl, Fremont, CA 94555",94555,Alameda County,"$1,139,000 ",Single Family Residence,3,2,"1,750","6,069",2,1968
"14200 Skyline Blvd, Oakland, CA 94619",94619,Alameda County,"$1,074,900 ",Single Family Residence,4,3/1,"2,436",1.39,2,1957
"1349 Hudson Way, Livermore, CA 94550",94550,Alameda County,"$885,000 ",Single Family Residence,3,2,"1,728","7,000",2,1970
"2737 Pismo Ter, Fremont, CA 94538",94538,Alameda County,"$875,000 ",Single Family Residence,3,2/2,"1,644","1,350",2,2014
"1067 73rd Ave, Oakland, CA 94621-2909",-2909,Alameda County,"$324,990 ",Single Family Residence,1,1,760,"5,000",1,1922
"1019 Batavia Ave, Livermore, CA 94550",94550,Alameda County,"$699,000 ",Single Family Residence,3,2,"1,350","6,514",2,1957
"9914 Hesket Rd, Oakland, CA 94603",94603,Alameda County,"$479,999 ",Single Family Residence,3,2,916,"4,785",1,1944
"3655 Birchwood Ter 214, Fremont, CA 94536",94536,Alameda County,"$460,000 ",Condominium,2,1,936,137,1,1984
"4200 Harbor View Ave, Oakland, CA 94619",94619,Alameda County,"$1,189,000 ",Single Family Residence,3,3/1,"2,161",0.26,2,1963
"1200 W Winton Ave, Hayward, CA 94545",94545,Alameda County,"$115,000 ",Manufactured In Park,2,2,"1,000",–,0,–
"1032 Aberdeen Ave, Livermore, CA 94550",94550,Alameda County,"$699,000 ",Single Family Residence,3,2,"1,350","6,000",2,1957
"2591 61st Ave, Oakland, CA 94605",94605,Alameda County,"$525,000 ",Single Family Residence,4,2,"1,557","5,500",2,1912
"37766 Elliot Street, Fremont, CA 94536-7025",-7025,Alameda County,"$898,500 ",Single Family Residence,3,2,"1,092","7,778",2,1954
"18973 Sandy Rd, Castro Valley, CA 94546",94546,Alameda County,"$889,950 ",Single Family Residence,4,2,"2,066",0.34,2,1947
"1188 Via Manzanas, San Lorenzo, CA 94580",94580,Alameda County,"$675,000 ",Single Family Residence,3,2,"1,594","7,125",2,1950
"36348 Shorehaven Pl, Newark, CA 94560",94560,Alameda County,"$934,888 ",Single Family Residence,4,2,"1,606","8,140",2,1969
"1044 Elaine Ave, Livermore, CA 94550",94550,Alameda County,"$739,950 ",Single Family Residence,3,2,"1,412","6,200",2,1960
"1830 Francisco St, Berkeley, CA 94703",94703,Alameda County,"$950,000 ",Single Family Residence,3,1,"1,342","4,050",2,1907
"494 Coleen St, Livermore, CA 94550",94550,Alameda County,"$799,000 ",Single Family Residence,4,2,"1,506","7,430",2,1964
"499 Enos St, Fremont, CA 94539",94539,Alameda County,"$1,399,000 ",Single Family Residence,3,2/1,"1,540","6,000",2,1955
"14702 Midland Rd, San Leandro, CA 94578",94578,Alameda County,"$675,000 ",Single Family Residence,3,2,"1,454","6,437",0,1948
"654 Douglas Ave, Oakland, CA 94603",94603,Alameda County,"$379,000 ",Single Family Residence,2,1,869,"3,800",1,1952
"559 Heligan Ln, Livermore, CA 94551",94551,Alameda County,"$740,000 ",Condominium,3,2,"1,806",0,2,2007
"34640 Gladstone Pl, Fremont, CA 94555",94555,Alameda County,"$1,008,000 ",Single Family Residence,3,2,"1,305","6,700",2,1971
"2047 Murdell Ln, Livermore, CA 94550",94550,Alameda County,"$1,485,000 ",Single Family Residence,5,4/1,"3,944",0.28,3,2000
"1400 Carpentier St, San Leandro, CA 94577",94577,Alameda County,"$375,000 ",Condominium,1,1,825,2.05,1,1983
"1158 Baur Ct, Pleasanton, CA 94566",94566,Alameda County,"$1,698,000 ",Single Family Residence,4,4/1,"3,067",0.29,3,2008
"20194 Butterfield Dr, Castro Valley, CA 94546",94546,Alameda County,"$777,000 ",Single Family Residence,3,2,"1,400","4,700",2,1958
"15214 Beatty St, San Leandro, CA 94579-1622",-1622,Alameda County,"$600,000 ",Single Family Residence,3,1,"1,020","5,040",3,1950
"41837 Paseo Padre Pkwy, Fremont, CA 94539",94539,Alameda County,"$1,349,000 ",Single Family Residence,3,2,"1,495","7,200",2,1960
"2454 Fox Ridge Drive, Castro Valley, CA 94546",94546,Alameda County,"$1,149,000 ",Single Family Residence,4,3,"3,013","8,898",2,2000
"805 Talbot Ave, Albany, CA 94706",94706,Alameda County,"$1,100,000 ",Single Family Residence,3,2/1,"1,450","2,500",1,2017
"1436 36th Ave, Oakland, CA 94601",94601,Alameda County,"$750,000 ",Condominium,2,3,"2,040","5,758",0,1928
"927 Grayson St, Berkeley, CA 94710",94710,Alameda County,"$1,435,000 ",Single Family Residence,3,2/1,"3,140","2,500",0,1984
"1046 Arlington Rd, Livermore, CA 94551",94551,Alameda County,"$715,000 ",Single Family Residence,4,2,"1,619","6,433",2,1966
"155 Lafayette Ave, Hayward, CA 94544",94544,Alameda County,"$678,888 ",Single Family Residence,3,1,"1,221","5,050",1,1951
"1233 Via Lucas, San Lorenzo, CA 94580",94580,Alameda County,"$585,000 ",Single Family Residence,3,1,"1,050","5,900",2,1951
"4613 Persimmon Dr, Dublin, CA 94568",94568,Alameda County,"$1,240,000 ",Single Family Residence,5,3,"2,842","5,877",2,2000
"4397 Amador Rd, Fremont, CA 94538",94538,Alameda County,"$949,950 ",Single Family Residence,5,2,"1,948","6,001",0,1961
"1879 Locust St, Livermore, CA 94551",94551,Alameda County,"$399,900 ",Single Family Residence,4,2,"1,798","6,300",2,1943
"2280 Estabrook Cir, San Leandro, CA 94577",94577,Alameda County,"$699,000 ",Single Family Residence,3,2,"1,854","5,673",2,1944
"1208 Ordway St, Berkeley, CA 94706",94706,Alameda County,"$1,295,000 ",Single Family Residence,3,2,"1,674","4,352",1,1924
"4 Commodore Dr, Emeryville, CA 94608",94608,Alameda County,"$599,000 ",Condominium,2,2,"1,250",0,1,1973
"1175 59th St, Oakland, CA 94608",94608,Alameda County,"$524,000 ",Condominium,1,1,"1,147",0,0,1964
"3294 Monika Ln, Hayward, CA 94541",94541,Alameda County,"$549,000 ",Townhouse,3,2/1,"1,693","2,216",1,1980
"882 Cole Cmn, Livermore, CA 94551",94551,Alameda County,"$739,900 ",Townhouse,3,2/1,"1,810",910,2,2017
"3281 Monika Ln, Hayward, CA 94541",94541,Alameda County,"$602,000 ",Townhouse,3,2/1,"1,690","1,463",1,1980
"3351 Vittoria Loop, Dublin, CA 94568",94568,Alameda County,"$1,049,999 ",Single Family Residence,4,3/1,"2,783","3,261",2,2012
"2935 Octavia St, Oakland, CA 94619",94619,Alameda County,"$399,000 ",Single Family Residence,2,1,948,"2,800",1,1924
"29300 Dixon St, Hayward, CA 94544",94544,Alameda County,"$325,000 ",Condominium,1,1,598,0,1,1984
"847 Page St., Berkeley, CA 94710",94710,Alameda County,"$699,000 ",Single Family Residence,3,1/1,975,"3,200",1,1928
"372 Caswell Avenue, Oakland, CA 94603",94603,Alameda County,"$499,000 ",Single Family Residence,2,2,"1,574",0.93,0,1942
"2077 Washington Ave., San Leandro, CA 94577",94577,Alameda County,"$299,000 ",Condominium,1,1,726,0,1,1984
"805 Evelyn, Albany, CA 94706",94706,Alameda County,"$989,050 ",Single Family Residence,3,1,"1,192","3,800",1,1928
"3663 Oakwood Terrace, Fremont, CA 94536",94536,Alameda County,"$539,000 ",Condominium,2,2,990,137,0,1984
"3663 Oakwood Terrace 113, Fremont, CA 94536",94536,Alameda County,"$539,000 ",Condominium,2,2,990,–,0,1984
"3220 Red Cedar Ter, Fremont, CA 94536",94536,Alameda County,"$369,000 ",Condominium,0,1,421,–,0,1986
"1002 Armitage St, Alameda, CA 94502",94502,Alameda County,"$795,000 ",Single Family Residence,2,2/1,"1,198","2,250",2,1989
"18900 Edwin Markham Dr, Castro Valley, CA 94552",94552,Alameda County,"$1,199,000 ",Single Family Residence,4,3,"2,927","7,826",2,1986
"109 Dabner St, San Leandro, CA 94577",94577,Alameda County,"$569,000 ",Single Family Residence,2,2,992,"5,250",0,1898
"6742 Pinehaven Rd, Oakland, CA 94611",94611,Alameda County,"$1,400,000 ",Single Family Residence,4,3/1,"2,333",0.55,2,1964
"630 Thomas L Berkley Way, Oakland, CA 94612",94612,Alameda County,"$635,000 ",Condominium,1,1,713,0,1,2009
"5215 Riverdale Ct, Pleasanton, CA 94588",94588,Alameda County,"$749,000 ",Townhouse,3,2/1,"1,928","2,660",2,1987
"2687 Fifth St, Alameda, CA 94501",94501,Alameda County,"$813,829 ",Condominium,2,2,"1,066",–,2,2017
"2400 23rd Avenue, Oakland, CA 94606",94606,Alameda County,"$425,000 ",Single Family Residence,2,1,780,"2,080",1,1922
"5555 La Salle Ave, Oakland, CA 94611",94611,Alameda County,"$1,895,000 ",Single Family Residence,5,3,"3,856",0.26,2,1960
"2222 East Ave, Hayward, CA 94541",94541,Alameda County,"$529,000 ",Single Family Residence,3,1,911,"6,600",1,1928
"2222 East Ave, Hayward, CA 94541",94541,Alameda County,"$529,000 ",Single Family Residence,3,1,911,"6,660",1,1928
"1357 Pegan Cmn, Livermore, CA 94550",94550,Alameda County,"$1,268,800 ",Single Family Residence,4,3/1,"3,090",0.32,4,1999
"1450 Thrush Ave, San Leandro, CA 94578",94578,Alameda County,"$365,000 ",Condominium,2,2,820,0,1,1994
"28577 Triton, Hayward, CA 94544",94544,Alameda County,"$780,000 ",Single Family Residence,3,2/1,"1,586","5,027",2,1991
"1818 Aquarius St, Livermore, CA 94551",94551,Alameda County,"$765,000 ",Single Family Residence,4,2/1,"1,496","8,539",2,1984
"6470 Aspenwood Way, Livermore, CA 94551",94551,Alameda County,"$799,900 ",Single Family Residence,3,2/1,"1,593","5,200",2,1998
"1150 W Winton Avenue, Hayward, CA 94545",94545,Alameda County,"$108,000 ",Manufactured In Park,2,2,"1,440",–,0,–
"440 Broadmoor Blvd, San Leandro, CA 94577-1948",-1948,Alameda County,"$1,128,000 ",Single Family Residence,3,2/2,"3,766",0.5,5,1910
"2982 Bresso Dr, Livermore, CA 94550",94550,Alameda County,"$1,289,000 ",Single Family Residence,5,3,"2,820",0.26,3,2000
"46862 Crawford St, Fremont, CA 94539",94539,Alameda County,"$1,299,000 ",Single Family Residence,4,2/1,"1,430","6,000",2,1962
"15340 Churchill St, San Leandro, CA 94579",94579,Alameda County,"$588,000 ",Single Family Residence,3,2,"1,178","5,150",1,1950
"41559 Casabella Cmn, Fremont, CA 94539",94539,Alameda County,"$1,359,888 ",Residential,4,3,"2,034","2,705",2,2015
"953 Grace St, San Leandro, CA 94578",94578,Alameda County,"$550,000 ",Single Family Residence,3,1,"1,340","5,000",1,1947
"1525 Julia St, Berkeley, CA 94703",94703,Alameda County,"$995,000 ",Single Family Residence,3,2/1,"1,592","3,630",0,1921
"78 Drummond Dr., Hayward, CA 94542",94542,Alameda County,"$1,180,000 ",Single Family Residence,4,4/1,"3,462","7,518",3,2007
"942 Paradise Blvd, Hayward, CA 94541",94541,Alameda County,"$549,000 ",Single Family Residence,2,1,"1,110","7,007",1,1942
"Fremont Blvd, Fremont, CA 94538",94538,Alameda County,"$950,000 ",Business Opportunity,,,,,,
"6215 Eastlawn St, Oakland, CA 94621",94621,Alameda County,"$320,000 ",Single Family Residence,2,1,622,"1,600",0,1926
"4427 View St, Oakland, CA 94611",94611,Alameda County,"$989,000 ",Single Family Residence,3,2,"2,213","4,284",0,1916
"24082 Madeiros Ave, Hayward, CA 94541",94541,Alameda County,"$449,000 ",Land,,,,,,
"Fremont Blvd, Fremont, CA 94538",94538,Alameda County,"$1,500,000 ",Land,,,,,,
"145 Lexford Rd, Piedmont, CA 94611",94611,Alameda County,"$3,988,000 ",Single Family Residence,5,4/1,"6,360",0.32,2,1971
"724 Odonnell Ave, San Leandro, CA 94577",94577,Alameda County,"$565,000 ",Single Family Residence,3,1,"1,017","5,000",1,1951
"17200 Roberto St, Castro Valley, CA 94546",94546,Alameda County,"$1,280,000 ",Single Family Residence,4,2,"2,700",0.25,1,1929
"3151 Filbert St, Oakland, CA 94608",94608,Alameda County,"$799,000 ",Duplex,,,"2,332","1,875",–,1907
"2430 Foothill Blvd, Oakland, CA 94601",94601,Alameda County,"$888,000 ",Duplex,,,"3,559","4,995",–,1898
"672 34th St, Oakland, CA 94609",94609,Alameda County,"$845,000 ",Triplex,,,"3,113","4,080",–,1911
"1753 Church St, Oakland, CA 94621",94621,Alameda County,"$529,900 ",Single Family Residence,4,2,"1,520","5,000",0,2017
"57 Fernridge Ct, Hayward, CA 94544",94544,Alameda County,"$415,000 ",Condominium,2,1,870,0,1,1991
"8001 Shepherd Canyon Rd, Oakland, CA 94611",94611,Alameda County,"$120,000 ",Land,,,,,,
"266 Santa Susana Ave 266, San Leandro, CA 94579",94579,Alameda County,"$152,500 ",Manufactured In Park,2,2,"1,440",–,–,1971
"39931 Cedar Blvd, Newark, CA 94560",94560,Alameda County,"$575,888 ",Condominium,2,2,"1,071",3.29,2,1985
"2955 Carmel Street, Oakland, CA 94602",94602,Alameda County,"$1,075,000 ",Triplex,,,"3,080","9,300",–,1959
"8453 Golf Links Rd, Oakland, CA 94605",94605,Alameda County,"$280,000 ",Single Family Residence,2,1,"1,082","5,760",1,1946
"351 Bernal Ave., Livermore, CA 94551",94551,Alameda County,"$728,000 ",Single Family Residence,3,2,"1,586","5,049",1,1954
"787 Rock Rose Ct, Hayward, CA 94544",94544,Alameda County,"$449,000 ",Townhouse,3,1/1,"1,246","1,012",0,1980
"306 Hackamore Ln, Fremont, CA 94539",94539,Alameda County,"$450,000 ",Condominium,1,1,665,2.405,0,1984
"16096 Via Paro, San Lorenzo, CA 94580-2446",-2446,Alameda County,"$589,950 ",Single Family Residence,3,1/1,"1,222","5,000",1,1944
"895 Yakima Drive, Fremont, CA 94539",94539,Alameda County,"$3,198,000 ",Single Family Residence,6,4/1,"6,862",2.11,4,1980
"22812 Parkhill Ct, Hayward, CA 94541",94541,Alameda County,"$420,000 ",Condominium,2,2,"1,063",1,2,1987
"6391 Heather Ridge Way, Oakland, CA 94611",94611,Alameda County,"$879,000 ",Single Family Residence,4,2,"1,680","7,550",1,1938
"2633 Forrest Ct, Fremont, CA 94536",94536,Alameda County,"$975,000 ",Single Family Residence,3,2,"1,399","6,440",2,1960
"2626 Grapevine Ter, Fremont, CA 94539",94539,Alameda County,"$3,180,000 ",Single Family Residence,5,5/1,"6,035",0.53,5,1997
"2023 Market Street, Oakland, CA 94607",94607,Alameda County,"$510,000 ",Single Family Residence,2,1,"1,021","3,125",0,1910
"1418 Salamanca, Hayward, CA 94544",94544,Alameda County,"$220,000 ",Manufactured In Park,3,2,"1,204",–,0,–
"41642 Mahoney St, Fremont, CA 94538",94538,Alameda County,"$999,000 ",Single Family Residence,4,3,"1,881","6,955",2,1956
"1183 Central Blvd, Hayward, CA 94542",94542,Alameda County,"$1,350,000 ",Duplex,,,"2,395",0.25,–,1948
"6151 Oakdale Ave., Oakland, CA 94605",94605,Alameda County,"$895,000 ",Single Family Residence,4,2,"2,389","4,692",2,1951
"3 Palm, Union City, CA 94587",94587,Alameda County,"$168,000 ",Manufactured In Park,2,2,"1,300",–,0,–
"3695 Stevenson Blvd., Fremont, CA 94538",94538,Alameda County,"$624,800 ",Condominium,2,2,"1,040",0,0,1991
"1936 Brooktree Way, Pleasanton, CA 94566",94566,Alameda County,"$1,375,000 ",Single Family Residence,5,2/1,"2,506","9,183",2,1965
